,Source,Target,Type,Id,Label,timeset,Weight,unnamed: 0,unnamed: 0.1,unnamed: 0.1.1,date,link,tweet,before/after,target,source
2199,MONTALVOGuille,AnimaNaturalis,Directed,2686,,,1,65727,1275,1275,2017-10-08,"('MONTALVOGuille', 'AnimaNaturalis')","rt @animanaturalis: después de 30 años de estar enjaulados en un laboratorio, finalmente vuelven a ver la luz del sol https://t.co/ryat32td…",,AnimaNaturalis,MONTALVOGuille
2200,coromototwitte1,FAPRANIANZ,Directed,2688,,,1,65764,1312,1312,2017-10-08,"('coromototwitte1', 'FAPRANIANZ')","rt @fapranianz: esta criaturita no sabemos si es d calle o abandonado,es muy amistoso,sta aseado,se le alimento,se teme por su vida…",,FAPRANIANZ,coromototwitte1
2201,CANDELA2010,Gracemazzola,Directed,2689,,,1,65798,1346,1346,2017-10-08,"('CANDELA2010', 'Gracemazzola')","rt @gracemazzola: 👩🏼‍🏫👨🏼‍🏫#educacion
alumnos de #sanpedro se preparan para construir ciudadanía digital y analizan propuestas para me…",,Gracemazzola,CANDELA2010
2202,1Fashionisima,TorresGotay,Directed,2690,,,1,65911,1459,1459,2017-10-08,"('1Fashionisima', 'TorresGotay')","rt @torresgotay: tenemos hoy menos electricidad que haití (7% vs 37%, según el banco mundial) y más o menos la misma proporción de agua pot…",,TorresGotay,1Fashionisima
2203,aguila10x,Megafono_Mx,Directed,2692,,,1,65925,1473,1473,2017-10-08,"('aguila10x', 'Megafono_Mx')","@lorenzookie @megafono_mx @julietav y gracias a @diegoluna_  y a @gaelgarciab por apoyar, ojalá y su ayuda se vaya… https://t.co/dhmsutbx5g",,Megafono_Mx,aguila10x
2204,aguila10x,julietav,Directed,2693,,,1,65926,1474,1474,2017-10-08,"('aguila10x', 'julietav')","@lorenzookie @megafono_mx @julietav y gracias a @diegoluna_  y a @gaelgarciab por apoyar, ojalá y su ayuda se vaya… https://t.co/dhmsutbx5g",,julietav,aguila10x
2205,aguila10x,diegoluna_,Directed,2694,,,1,65927,1475,1475,2017-10-08,"('aguila10x', 'diegoluna_')","@lorenzookie @megafono_mx @julietav y gracias a @diegoluna_  y a @gaelgarciab por apoyar, ojalá y su ayuda se vaya… https://t.co/dhmsutbx5g",,diegoluna_,aguila10x
2206,aguila10x,GaelGarciaB,Directed,2695,,,1,65928,1476,1476,2017-10-08,"('aguila10x', 'GaelGarciaB')","@lorenzookie @megafono_mx @julietav y gracias a @diegoluna_  y a @gaelgarciab por apoyar, ojalá y su ayuda se vaya… https://t.co/dhmsutbx5g",,GaelGarciaB,aguila10x
2207,1Fashionisima,VincentRivera,Directed,2696,,,1,65933,1481,1481,2017-10-08,"('1Fashionisima', 'VincentRivera')","rt @vincentrivera: isla municipio vieques recibe ayuda de diáspora y de la primera dama @beatrizrossello 17,000 libras en ayuda 🙌🏻🇵🇷https:/…",,VincentRivera,1Fashionisima
2208,gabrielpelaeza,LuzO_,Directed,2699,,,1,66001,1549,1549,2017-10-08,"('gabrielpelaeza', 'LuzO_')",rt @luzo_: sigue la @policiacolombia atacando en tumaco? 😡 asesinos !,,LuzO_,gabrielpelaeza
2209,gabrielpelaeza,PoliciaColombia,Directed,2700,,,1,66002,1550,1550,2017-10-08,"('gabrielpelaeza', 'PoliciaColombia')",rt @luzo_: sigue la @policiacolombia atacando en tumaco? 😡 asesinos !,,PoliciaColombia,gabrielpelaeza
2210,9_Tromba,AnonimusCR,Directed,2701,,,1,66047,1595,1595,2017-10-08,"('9_Tromba', 'AnonimusCR')",rt @anonimuscr: ¿qué salario aguanta? hortalizas y frutas suben de precio otra vez en venezuela https://t.co/gk5bisdq4h,,AnonimusCR,9_Tromba
2211,LimonActivo,andrelinaingciv,Directed,2702,,,1,66053,1601,1601,2017-10-08,"('LimonActivo', 'andrelinaingciv')",rt @andrelinaingciv: @limonactivo  @mora_sisco @rmarcotorres @nicolasmaduro caña de azúcar ud 17 sin agua sin inf. sin respuesta de @hidroc…,,andrelinaingciv,LimonActivo
2212,LimonActivo,mora_sisco,Directed,2703,,,1,66055,1603,1603,2017-10-08,"('LimonActivo', 'mora_sisco')",rt @andrelinaingciv: @limonactivo  @mora_sisco @rmarcotorres @nicolasmaduro caña de azúcar ud 17 sin agua sin inf. sin respuesta de @hidroc…,,mora_sisco,LimonActivo
2213,LimonActivo,RMarcoTorres,Directed,2704,,,1,66056,1604,1604,2017-10-08,"('LimonActivo', 'RMarcoTorres')",rt @andrelinaingciv: @limonactivo  @mora_sisco @rmarcotorres @nicolasmaduro caña de azúcar ud 17 sin agua sin inf. sin respuesta de @hidroc…,,RMarcoTorres,LimonActivo
2214,LimonActivo,Hidroc,Directed,2705,,,1,66058,1606,1606,2017-10-08,"('LimonActivo', 'Hidroc')",rt @andrelinaingciv: @limonactivo  @mora_sisco @rmarcotorres @nicolasmaduro caña de azúcar ud 17 sin agua sin inf. sin respuesta de @hidroc…,,Hidroc,LimonActivo
2216,AnalizMateo,_BetsyRivera,Directed,2707,,,1,66089,1637,1637,2017-10-08,"('AnalizMateo', '_BetsyRivera')","rt @_betsyrivera: ""nueva"" estrategia para distribuir comida de la alcaldesa de sj no es nueva, ya varios alcaldes unen lo que da fema con d…",,_BetsyRivera,AnalizMateo
2217,Galoecuador,abc_es,Directed,2708,,,1,66122,1670,1670,2017-10-08,"('Galoecuador', 'abc_es')",rt @abc_es: las concentraciones en defensa de la unidad inundan españa ▶ https://t.co/kzfhkcdmnq https://t.co/4y02gh9gdf,,abc_es,Galoecuador
2218,WandaSoler2,diamondstone417,Directed,2709,,,1,66140,1688,1688,2017-10-08,"('WandaSoler2', 'diamondstone417')",rt @diamondstone417: interesante ver como el huracán maría le enseñó a muchos soberanistas/independentistas q el lenguaje para pedir ayuda…,,diamondstone417,WandaSoler2
2219,jinchacolora,Natalia_Maarie,Directed,2710,,,1,66167,1715,1715,2017-10-08,"('jinchacolora', 'Natalia_Maarie')","rt @natalia_maarie: si los fonalleda no tienen luz, algo anda mal https://t.co/mgal9hhzfq",,Natalia_Maarie,jinchacolora
2220,ChayFanCancun,los40mx,Directed,2711,,,1,66235,1783,1783,2017-10-08,"('ChayFanCancun', 'los40mx')",rt @los40mx: la música de @_carlosrivera en #estamosunidosmexicanos para seguir inspirando ayuda  👏👏👏 https://t.co/kmx9xdovue,,los40mx,ChayFanCancun
2221,ChayFanCancun,_CarlosRivera,Directed,2712,,,1,66236,1784,1784,2017-10-08,"('ChayFanCancun', '_CarlosRivera')",rt @los40mx: la música de @_carlosrivera en #estamosunidosmexicanos para seguir inspirando ayuda  👏👏👏 https://t.co/kmx9xdovue,,_CarlosRivera,ChayFanCancun
2222,1Fashionisima,wandavazquezg,Directed,2713,,,1,66249,1797,1797,2017-10-08,"('1Fashionisima', 'wandavazquezg')",rt @wandavazquezg: fiscales del dept de justicia visitando hogares de envejecientes con  alimentos y agua. cuidando a nuestros viejito…,,wandavazquezg,1Fashionisima
2223,gabotwr,Dra_Gloriana,Directed,2715,,,1,66344,1892,1892,2017-10-08,"('gabotwr', 'Dra_Gloriana')",rt @dra_gloriana: en casa de mis papás ya es el día no. 20 sin luz ni agua.,,Dra_Gloriana,gabotwr
2224,torque2punto0,abramarti,Directed,2716,,,1,66351,1899,1899,2017-10-08,"('torque2punto0', 'abramarti')","rt @abramarti: la isla de margarita no es ni la sombra de lo que fue hace 20 años:
playas
buenos restaurantes
tiendas abarrotadas…",,abramarti,torque2punto0
2225,FeeFL,nessa17agu,Directed,2717,,,1,66411,1959,1959,2017-10-08,"('FeeFL', 'nessa17agu')","rt @nessa17agu: @aeeonline paseo dulcemar levittown toa baja, bolsillo sin luz, mientras alrededor con luz",,nessa17agu,FeeFL
2226,FeeFL,AEEONLINE,Directed,2718,,,1,66412,1960,1960,2017-10-08,"('FeeFL', 'AEEONLINE')","rt @nessa17agu: @aeeonline paseo dulcemar levittown toa baja, bolsillo sin luz, mientras alrededor con luz",,AEEONLINE,FeeFL
2227,gabotwr,rmarrero1,Directed,2719,,,1,66445,1993,1993,2017-10-08,"('gabotwr', 'rmarrero1')","rt @rmarrero1: las filas en los supermercados, especialmente en busca de agua embotellada, siguen fuera de control. ¿hay agua, o la están r…",,rmarrero1,gabotwr
2228,1Fashionisima,ADJ_51,Directed,2720,,,1,66486,2034,2034,2017-10-08,"('1Fashionisima', 'ADJ_51')",@adj_51 @bambinit0 @enemigoela @soylarebelde @carmenyulincruz maripily ayuda más q ella.,,ADJ_51,1Fashionisima
2229,1Fashionisima,BaMbINiT0,Directed,2721,,,1,66487,2035,2035,2017-10-08,"('1Fashionisima', 'BaMbINiT0')",@adj_51 @bambinit0 @enemigoela @soylarebelde @carmenyulincruz maripily ayuda más q ella.,,BaMbINiT0,1Fashionisima
2230,1Fashionisima,soylarebelde,Directed,2723,,,1,66489,2037,2037,2017-10-08,"('1Fashionisima', 'soylarebelde')",@adj_51 @bambinit0 @enemigoela @soylarebelde @carmenyulincruz maripily ayuda más q ella.,,soylarebelde,1Fashionisima
2231,1Fashionisima,CarmenYulinCruz,Directed,2724,,,1,66490,2038,2038,2017-10-08,"('1Fashionisima', 'CarmenYulinCruz')",@adj_51 @bambinit0 @enemigoela @soylarebelde @carmenyulincruz maripily ayuda más q ella.,,CarmenYulinCruz,1Fashionisima
2234,WandaSoler2,_BetsyRivera,Directed,2729,,,1,66631,2179,2179,2017-10-08,"('WandaSoler2', '_BetsyRivera')","rt @_betsyrivera: ""nueva"" estrategia para distribuir comida de la alcaldesa de sj no es nueva, ya varios alcaldes unen lo que da fema con d…",,_BetsyRivera,WandaSoler2
2235,WandaSoler2,ricardorossel,Directed,2731,,,1,66637,2185,2185,2017-10-08,"('WandaSoler2', 'ricardorossel')","rt @fortalezapr: ayer se repartió a los municipios 241,200 litros de agua y 278,546 de comida a los centros de distribución. @ricardorossel…",,ricardorossel,WandaSoler2
2236,maritzaaceved11,angelicaduranb,Directed,2732,,,1,66669,2217,2217,2017-10-08,"('maritzaaceved11', 'angelicaduranb')","rt @angelicaduranb: enseñe a sus hijos a comer de todo y a no hacerle caras a la comida. la vida da muchas vueltas, prepárelos para no sufr…",,angelicaduranb,maritzaaceved11
2237,villaes,ricardorossello,Directed,2733,,,1,66674,2222,2222,2017-10-08,"('villaes', 'ricardorossello')","rt @ricardorossello: inflación de precios en artículos de 1era necesidad, ivu a alimentos preparados y combustibles. ¡repórtalos! aquí &gt;htt…",,ricardorossello,villaes
2239,mmmade18,_lmvr3,Directed,2736,,,1,66773,2321,2321,2017-10-08,"('mmmade18', '_lmvr3')","@_lmvr3 :( ayyyy, pues anyways estoy aquí puedes venir jajaja voy a aprovechar que llegó el agua para lavar una tanda",,_lmvr3,mmmade18
2240,1Fashionisima,felipegomez1960,Directed,2737,,,1,66891,2439,2439,2017-10-08,"('1Fashionisima', 'felipegomez1960')",rt @felipegomez1960: gobernador @ricardorossello pide federales investiguen lentitud e irregularidades en entrega de agua y alimentos.👍…,,felipegomez1960,1Fashionisima
2241,floralba1965,fabicarrasco19,Directed,2739,,,1,66894,2442,2442,2017-10-08,"('floralba1965', 'fabicarrasco19')","rt @fabicarrasco19: más claro que el agua, hasta un ciego lo podría ver https://t.co/trvuu4lz9f",,fabicarrasco19,floralba1965
2242,gabotwr,algomez112,Directed,2741,,,1,66946,2494,2494,2017-10-08,"('gabotwr', 'algomez112')",@algomez112 comencemos por fema y el gobierno central que tienen un desculeo que no logran organizarse y canalizar las ayudas,,algomez112,gabotwr
2244,Luisyv5lfx,telediario_tve,Directed,2743,,,1,67039,2587,2587,2017-10-08,"('Luisyv5lfx', 'telediario_tve')",rt @telediario_tve: #nate ya es tormenta tropical pero sigue dejando fuertes lluvias https://t.co/vjkzbgfkar https://t.co/pjo1ec0fhq,,telediario_tve,Luisyv5lfx
2245,1Fashionisima,claroqueteayudo,Directed,2745,,,1,67181,2729,2729,2017-10-08,"('1Fashionisima', 'claroqueteayudo')","me llegó la luz, aunque la computadora se dañó y no tengo wifi de @claroqueteayudo",,claroqueteayudo,1Fashionisima
2246,WandaSoler2,NoticentroWAPA,Directed,2746,,,1,67189,2737,2737,2017-10-08,"('WandaSoler2', 'NoticentroWAPA')",rt @noticentrowapa: gobernador anuncia ayuda para personas sin plan médico. https://t.co/esonas3gey https://t.co/vmgjjcubds,,NoticentroWAPA,WandaSoler2
2247,Ginoskocristo,DptoHacienda,Directed,2749,,,1,67408,33,33,2017-10-09,"('Ginoskocristo', 'DptoHacienda')",rt @dptohacienda: recordamos a los comerciantes y consumidores que los alimentos preparados están exentos del pago del ivu durante el mes d…,,DptoHacienda,Ginoskocristo
2248,Moluskein,lisy03241979,Directed,2750,,,1,67418,43,43,2017-10-09,"('Moluskein', 'lisy03241979')","rt @lisy03241979: soy de ponce con luz e internet senti la escasez con culpa, hasta quisiera hacer hielo para regalar @pamelanoa @moluskein…",,lisy03241979,Moluskein
2249,Moluskein,pamelanoa,Directed,2751,,,1,67419,44,44,2017-10-09,"('Moluskein', 'pamelanoa')","rt @lisy03241979: soy de ponce con luz e internet senti la escasez con culpa, hasta quisiera hacer hielo para regalar @pamelanoa @moluskein…",,pamelanoa,Moluskein
2250,MONTALVOGuille,munecamarce,Directed,2752,,,1,67438,63,63,2017-10-09,"('MONTALVOGuille', 'munecamarce')","rt @munecamarce: si fuera al contrario y ecuador tuviera que depender de argentina para clasificar. ¿nos ""ayudarían""?",,munecamarce,MONTALVOGuille
2251,NvaIzq,DavidNavaMt,Directed,2755,,,1,67599,224,224,2017-10-09,"('NvaIzq', 'DavidNavaMt')",rt @davidnavamt: el día de hoy seguimos atendiendo el suministro de agua a los vecinos de la col. agricola oriental en las calles ot…,,DavidNavaMt,NvaIzq
2253,gabotwr,unnegroahi,Directed,2757,,,1,67732,357,357,2017-10-09,"('gabotwr', 'unnegroahi')","rt @unnegroahi: tratamiento de leptospirosis: doxycycline, liquidos, diálisis(de ser necesario), un capellán, agua bendita, rezar y buena s…",,unnegroahi,gabotwr
2254,BcmCarmona,CFArgentine,Directed,2758,,,1,67874,499,499,2017-10-09,"('BcmCarmona', 'CFArgentine')",rt @cfargentine: @nitokart @friassilvia gano cambiemos en corrientes ´por el 53% de los votos!!....bravo!!! 👏👏👏👏👏👏,,CFArgentine,BcmCarmona
2255,BcmCarmona,Nitokart,Directed,2759,,,1,67875,500,500,2017-10-09,"('BcmCarmona', 'Nitokart')",rt @cfargentine: @nitokart @friassilvia gano cambiemos en corrientes ´por el 53% de los votos!!....bravo!!! 👏👏👏👏👏👏,,Nitokart,BcmCarmona
2256,BcmCarmona,FriasSilvia,Directed,2760,,,1,67876,501,501,2017-10-09,"('BcmCarmona', 'FriasSilvia')",rt @cfargentine: @nitokart @friassilvia gano cambiemos en corrientes ´por el 53% de los votos!!....bravo!!! 👏👏👏👏👏👏,,FriasSilvia,BcmCarmona
2257,UforiaMusica,Residente,Directed,2762,,,1,68052,677,677,2017-10-09,"('UforiaMusica', 'Residente')",.@residente y @yosoytempo dejan atrás su rivalidad para ayudar a puerto rico tras el huracán https://t.co/xkypbpzixe #puertoricoselevanta,,Residente,UforiaMusica
2258,UforiaMusica,yosoytempo,Directed,2763,,,1,68053,678,678,2017-10-09,"('UforiaMusica', 'yosoytempo')",.@residente y @yosoytempo dejan atrás su rivalidad para ayudar a puerto rico tras el huracán https://t.co/xkypbpzixe #puertoricoselevanta,,yosoytempo,UforiaMusica
2260,9_Tromba,trafficTACHIRA,Directed,2765,,,1,68085,710,710,2017-10-09,"('9_Tromba', 'trafficTACHIRA')",rt @traffictachira: via @elymoncada:  corpoelectachir corpoelecinfo buenas noches patiecitos 4 horas sin luz x favor hay una fase caida nic…,,trafficTACHIRA,9_Tromba
2261,9_Tromba,ElyMoncada,Directed,2766,,,1,68086,711,711,2017-10-09,"('9_Tromba', 'ElyMoncada')",rt @traffictachira: via @elymoncada:  corpoelectachir corpoelecinfo buenas noches patiecitos 4 horas sin luz x favor hay una fase caida nic…,,ElyMoncada,9_Tromba
2262,torque2punto0,CBSNews,Directed,2773,,,1,68252,877,877,2017-10-09,"('torque2punto0', 'CBSNews')","rt @meteovargas: #nate tocó tierra anoche en #mississippi con fuertes vientos, lluvia/grandes marejadas
de @cbsnews 
https://t.co/djsw296uc…",,CBSNews,torque2punto0
2263,Univision23,MAFELopezTV,Directed,2774,,,1,68348,973,973,2017-10-09,"('Univision23', 'MAFELopezTV')","guardia costera transporta comida, agua y gasolina a vieques de puerto rico tras maría @mafelopeztv @uninoticias https://t.co/jevcaechlj",,MAFELopezTV,Univision23
2264,chikym,luisvicenteleon,Directed,2776,,,1,68382,1007,1007,2017-10-09,"('chikym', 'luisvicenteleon')","rt @luisvicenteleon: puedes llamarlo como quieras. el resultado es el mismo. no votas, no ganas y ayudas a tu adversario real. https://t.co…",,luisvicenteleon,chikym
2265,WandaSoler2,mrjohelpadilla,Directed,2777,,,1,68383,1008,1008,2017-10-09,"('WandaSoler2', 'mrjohelpadilla')",rt @mrjohelpadilla: los escombros de yulin ya son endémicos. desde irma han estado sin recoger y maría los multiplicó. inexplicable. la…,,mrjohelpadilla,WandaSoler2
2266,paqui123,Metro_PR,Directed,2778,,,2,68440,1065,1065,2017-10-09,"('paqui123', 'Metro_PR')",rt @metro_pr: fiscalía federal confirma pesquisa a alcaldes se apropian de ayuda de fema https://t.co/gzzlt4gf32 via @metro_pr,,Metro_PR,paqui123
2267,Karlos_Kavayero,InfoMeteoro,Directed,2780,,,1,68477,1102,1102,2017-10-09,"('Karlos_Kavayero', 'InfoMeteoro')","rt @infometeoro: aviso: posible #frentefrío afecte 🇲🇽10-11/octubre; descenso térmico y lluvias zonas norte-centro-oriente. evento ""n…",,InfoMeteoro,Karlos_Kavayero
2271,monysalas13,PanAmPost_es,Directed,2786,,,1,68845,1470,1470,2017-10-09,"('monysalas13', 'PanAmPost_es')",rt @panampost_es: #argentina | gobernación de corrientes: nueva victoria de @mauriciomacri sobre el peronismo https://t.co/bstkwvn7yx https…,,PanAmPost_es,monysalas13
2272,monysalas13,mauriciomacri,Directed,2787,,,1,68846,1471,1471,2017-10-09,"('monysalas13', 'mauriciomacri')",rt @panampost_es: #argentina | gobernación de corrientes: nueva victoria de @mauriciomacri sobre el peronismo https://t.co/bstkwvn7yx https…,,mauriciomacri,monysalas13
2273,nyman_heidi,Notimex,Directed,2788,,,1,68865,1490,1490,2017-10-09,"('nyman_heidi', 'Notimex')",rt @notimex: .@_carlosrivera llama a que siga la ayuda internacional para méxico. &gt;&gt; https://t.co/batp5x7hho https://t.co/4ojz2zumfc,,Notimex,nyman_heidi
2274,FeeFL,Dannielys_02,Directed,2791,,,1,69086,1711,1711,2017-10-09,"('FeeFL', 'Dannielys_02')","rt @dannielys_02: fui pa' humacao, naguabo y de verdad mi pueblo está chilling por qué pa' allá todo es otra cosa, triste por demás!!",,Dannielys_02,FeeFL
2275,4BillLewis,KVJShow,Directed,2792,,,1,69095,1720,1720,2017-10-09,"('4BillLewis', 'KVJShow')","rt @kvjshow: miami's camila cabello, gloria estefan, luis fonsi sing to help puerto rico https://t.co/yg0alxtcr4 @sunsentinel",,KVJShow,4BillLewis
2276,4BillLewis,SunSentinel,Directed,2793,,,1,69096,1721,1721,2017-10-09,"('4BillLewis', 'SunSentinel')","rt @kvjshow: miami's camila cabello, gloria estefan, luis fonsi sing to help puerto rico https://t.co/yg0alxtcr4 @sunsentinel",,SunSentinel,4BillLewis
2277,Patrici61200988,Univ_espect,Directed,2794,,,1,69211,1836,1836,2017-10-09,"('Patrici61200988', 'Univ_espect')","@univ_espect único, su gran nobleza y espíritu de ayudar. @chayannemusic 
@fcquemehashecho
#launionhacelafuerza… https://t.co/wbafm4szna",,Univ_espect,Patrici61200988
2278,Patrici61200988,CHAYANNEMUSIC,Directed,2795,,,1,69212,1837,1837,2017-10-09,"('Patrici61200988', 'CHAYANNEMUSIC')","@univ_espect único, su gran nobleza y espíritu de ayudar. @chayannemusic 
@fcquemehashecho
#launionhacelafuerza… https://t.co/wbafm4szna",,CHAYANNEMUSIC,Patrici61200988
2279,Patrici61200988,FcQuemehashecho,Directed,2796,,,1,69213,1838,1838,2017-10-09,"('Patrici61200988', 'FcQuemehashecho')","@univ_espect único, su gran nobleza y espíritu de ayudar. @chayannemusic 
@fcquemehashecho
#launionhacelafuerza… https://t.co/wbafm4szna",,FcQuemehashecho,Patrici61200988
2280,emilykaprichita,Vzla8540,Directed,2797,,,1,69251,1876,1876,2017-10-09,"('emilykaprichita', 'Vzla8540')",@vzla8540 espero un dia pueda degustar de un plato preparado por mi.,,Vzla8540,emilykaprichita
2281,AnalizMateo,monitarebelde,Directed,2798,,,1,69409,2034,2034,2017-10-09,"('AnalizMateo', 'monitarebelde')",rt @monitarebelde: escuchando  @adamonzon com ojeda. orientando sobre la vaguada.,,monitarebelde,AnalizMateo
2282,AnalizMateo,CidEloisa,Directed,2800,,,1,69417,2042,2042,2017-10-09,"('AnalizMateo', 'CidEloisa')",rt @cideloisa: @elr_now @ricardorossello deje de criticar a quienestrabajan..sirva de voluntario y pongase aayudar.. con la boca es un mame…,,CidEloisa,AnalizMateo
